AccVers;Title;Identity;Length;Mismatches;Gap Opens;Query Start;Query End;Subject Start;Subject End;E-value;Bitscore;Blast Query
XP_034787920.1;tripartite motif-containing protein 5 isoform X3 [Pan paniscus];62.692;260;95;2;29;288;1;258;6.18e-108;"328
";TRIM6
XP_036077539.1;tripartite motif-containing protein 5-like isoform X2 [Rousettus aegyptiacus];65.200;250;86;1;29;278;1;249;9.06e-108;"327
";TRIM6
XP_036893643.1;tripartite motif-containing protein 34-like isoform X2 [Sturnira hondurensis];60.333;300;118;1;29;328;1;299;1.01e-107;"330
";TRIM6
XP_026238392.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 5-like, partial [Urocitellus parryii];56.401;289;125;1;29;317;1;288;1.11e-107;"329
";TRIM6
XP_042763179.1;tripartite motif-containing protein 34-like isoform X3 [Panthera leo];61.695;295;113;0;34;328;5;299;1.27e-107;"329
";TRIM6
XP_006718421.1;tripartite motif-containing protein 5 isoform X7 [Homo sapiens];62.692;260;95;2;29;288;1;258;2.40e-107;"327
";TRIM6
XP_045365825.1;tripartite motif-containing protein 34-like isoform X4 [Camelus bactrianus];58.667;300;123;1;29;328;1;299;2.48e-107;"329
";TRIM6
XP_011518728.1;tripartite motif-containing protein 5 isoform X4 [Homo sapiens];62.692;260;95;2;29;288;1;258;3.02e-107;"328
";TRIM6
XP_006885588.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 [Elephantulus edwardii];37.959;490;270;6;29;506;1;468;3.71e-107;"334
";TRIM6
XP_044785375.1;tripartite motif-containing protein 34 isoform X3 [Bubalus bubalis];56.534;352;139;4;173;516;3;348;4.91e-107;"329
";TRIM6
XP_038934047.1;E3 ubiquitin-protein ligase TRIM21 isoform X3 [Rattus norvegicus];39.916;476;225;7;27;501;4;419;6.11e-107;"332
";TRIM6
XP_039703836.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Pteropus giganteus];40.336;476;248;7;43;506;16;467;8.43e-107;"333
";TRIM6
XP_008071704.1;E3 ubiquitin-protein ligase TRIM38 [Carlito syrichta];40.340;471;243;9;37;500;10;449;9.87e-107;"332
";TRIM6
XP_045340228.1;tripartite motif-containing protein 5-like isoform X5 [Leopardus geoffroyi];57.439;289;123;0;29;317;1;289;1.31e-106;"326
";TRIM6
XP_042089058.1;tripartite motif-containing protein 5-like isoform X3 [Ovis aries];55.709;289;128;0;29;317;1;289;1.58e-106;"327
";TRIM6
XP_015397588.1;PREDICTED: tripartite motif-containing protein 5 isoform X3 [Panthera tigris altaica];56.040;298;131;0;20;317;24;321;1.74e-106;"327
";TRIM6
XP_011518729.1;tripartite motif-containing protein 5 isoform X6 [Homo sapiens];64.143;251;88;2;29;279;1;249;2.05e-106;"325
";TRIM6
XP_024644511.1;tripartite motif-containing protein 5 isoform X2 [Macaca nemestrina];62.016;258;98;0;29;286;1;258;2.09e-106;"326
";TRIM6
XP_004717541.1;E3 ubiquitin-protein ligase TRIM68 [Echinops telfairi];38.980;490;265;6;29;506;1;468;2.32e-106;"332
";TRIM6
XP_033620076.1;tripartite motif-containing protein 34 isoform X4 [Fukomys damarensis];57.667;300;127;0;29;328;1;300;3.35e-106;"326
";TRIM6
XP_026256861.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Urocitellus parryii];37.882;491;267;6;37;511;10;478;3.41e-106;"332
";TRIM6
XP_023094675.1;tripartite motif-containing protein 5 isoform X5 [Felis catus];55.369;298;133;0;20;317;15;312;3.53e-106;"326
";TRIM6
XP_044609215.1;tripartite motif-containing protein 34-like isoform X2 [Equus asinus];60.526;304;120;0;29;332;1;304;3.81e-106;"327
";TRIM6
XP_004476997.1;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Dasypus novemcinctus];38.367;490;267;7;29;506;1;467;4.83e-106;"332
";TRIM6
XP_005323176.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Ictidomys tridecemlineatus];37.602;492;267;7;37;511;10;478;5.85e-106;"331
";TRIM6
XP_044893960.1;tripartite motif-containing protein 5 isoform X4 [Felis catus];55.369;298;133;0;20;317;24;321;6.31e-106;"326
";TRIM6
XP_046297748.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Marmota monax];37.271;491;270;6;37;511;10;478;7.18e-106;"331
";TRIM6
XP_005910331.1;PREDICTED: tripartite motif-containing protein 5-like, partial [Bos mutus];62.400;250;94;0;29;278;1;250;8.25e-106;"322
";TRIM6
XP_007092267.1;tripartite motif-containing protein 5 isoform X4 [Panthera tigris];57.093;289;124;0;29;317;1;289;8.54e-106;"324
";TRIM6
XP_039079719.1;tripartite motif-containing protein 5-like [Hyaena hyaena];57.241;290;123;1;29;317;1;290;9.84e-106;"324
";TRIM6
XP_026908442.1;tripartite motif-containing protein 5-like isoform X3 [Acinonyx jubatus];55.034;298;134;0;20;317;15;312;1.06e-105;"325
";TRIM6
XP_040317318.1;tripartite motif-containing protein 5-like isoform X3 [Puma yagouaroundi];55.034;298;134;0;20;317;15;312;1.31e-105;"325
";TRIM6
XP_012642046.1;tripartite motif-containing protein 5-like isoform X1 [Microcebus murinus];57.000;300;129;0;29;328;1;300;1.68e-105;"324
";TRIM6
XP_027418906.1;tripartite motif-containing protein 5-like isoform X2 [Bos indicus x Bos taurus];62.151;251;95;0;29;279;1;251;1.69e-105;"322
";TRIM6
XP_042089056.1;tripartite motif-containing protein 5-like isoform X1 [Ovis aries];55.709;289;128;0;29;317;1;289;1.78e-105;"325
";TRIM6
NP_001157131.1;tripartite motif-containing protein 5 [Felis catus];56.401;289;126;0;29;317;1;289;2.47e-105;"323
";TRIM6
XP_045638884.1;tripartite motif-containing protein 34-like isoform X5 [Ursus americanus];60.339;295;117;0;34;328;5;299;2.56e-105;"323
";TRIM6
XP_030186681.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 5-like [Lynx canadensis];56.747;289;125;0;29;317;1;289;2.81e-105;"323
";TRIM6
XP_016873949.1;tripartite motif-containing protein 5 isoform X3 [Homo sapiens];64.000;250;88;2;29;278;1;248;2.92e-105;"323
";TRIM6
XP_006140965.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Tupaia chinensis];37.600;500;273;7;29;511;1;478;3.28e-105;"329
";TRIM6
XP_045244834.1;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM68-like [Macaca fascicularis];38.259;494;267;9;29;508;1;470;3.31e-105;"329
";TRIM6
XP_013367455.1;PREDICTED: tripartite motif-containing protein 34 isoform X3 [Chinchilla lanigera];56.000;300;132;0;29;328;1;300;4.65e-105;"323
";TRIM6
XP_015333022.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 isoform X1 [Marmota marmota marmota];37.271;491;270;6;37;511;10;478;5.80e-105;"329
";TRIM6
XP_040317319.1;tripartite motif-containing protein 5-like isoform X4 [Puma yagouaroundi];56.055;289;127;0;29;317;1;289;5.87e-105;"322
";TRIM6
XP_014930816.1;tripartite motif-containing protein 5-like isoform X4 [Acinonyx jubatus];56.055;289;127;0;29;317;1;289;6.40e-105;"322
";TRIM6
XP_026645929.1;E3 ubiquitin-protein ligase TRIM21 isoform X2 [Microtus ochrogaster];40.086;464;217;7;39;501;8;411;8.00e-105;"327
";TRIM6
XP_042763180.1;tripartite motif-containing protein 5-like isoform X4 [Panthera leo];56.401;289;126;0;29;317;1;289;9.76e-105;"322
";TRIM6
XP_019293582.1;PREDICTED: tripartite motif-containing protein 5-like isoform X4 [Panthera pardus];56.401;289;126;0;29;317;1;289;9.76e-105;"322
";TRIM6
XP_045340221.1;uncharacterized protein LOC123601256 isoform X1 [Leopardus geoffroyi];62.373;295;111;0;34;328;5;299;1.00e-104;"332
";TRIM6
XP_045340221.1;uncharacterized protein LOC123601256 isoform X1 [Leopardus geoffroyi];56.376;298;130;0;20;317;308;605;1.71e-103;"329
";TRIM6
XP_041586738.1;E3 ubiquitin-protein ligase TRIM21 isoform X3 [Vulpes lagopus];41.290;465;193;8;39;501;12;398;1.10e-104;"326
";TRIM6
XP_027418919.1;tripartite motif-containing protein 5-like isoform X3 [Bos indicus x Bos taurus];62.550;251;94;0;29;279;1;251;1.35e-104;"319
";TRIM6
XP_010858754.1;PREDICTED: tripartite motif-containing protein 5-like isoform X2 [Bison bison bison];61.753;251;96;0;29;279;1;251;1.54e-104;"319
";TRIM6
XP_035121490.1;tripartite motif-containing protein 34 isoform X2 [Callithrix jacchus];63.158;304;106;1;29;332;1;298;1.56e-104;"321
";TRIM6
XP_001501928.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Equus caballus];38.523;501;266;9;29;511;1;477;1.62e-104;"327
";TRIM6
XP_008521824.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 isoform X2 [Equus przewalskii];38.523;501;266;9;29;511;1;477;1.88e-104;"327
";TRIM6
XP_025783696.1;tripartite motif-containing protein 5-like [Puma concolor];56.055;289;127;0;29;317;1;289;2.30e-104;"320
";TRIM6
XP_043436419.1;tripartite motif-containing protein 5-like [Prionailurus bengalensis];56.055;289;127;0;29;317;1;289;2.67e-104;"320
";TRIM6
XP_037378729.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Talpa occidentalis];37.400;500;274;8;29;511;1;478;2.76e-104;"327
";TRIM6
XP_029335436.1;tripartite motif-containing protein 30A-like [Mus caroli];39.442;502;214;11;29;516;1;426;4.33e-104;"324
";TRIM6
XP_006984986.1;E3 ubiquitin-protein ligase TRIM58 [Peromyscus maniculatus bairdii];38.784;477;263;9;37;511;9;458;4.37e-104;"327
";TRIM6
XP_004683735.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 isoform X1 [Condylura cristata];38.800;500;267;7;29;511;1;478;5.74e-104;"326
";TRIM6
XP_036053238.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 30A-like [Onychomys torridus];50.453;331;161;3;29;358;1;329;5.87e-104;"322
";TRIM6
XP_012869617.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 [Dipodomys ordii];37.800;500;272;8;29;511;1;478;6.12e-104;"326
";TRIM6
XP_044236417.1;tripartite motif-containing protein 34-like isoform X3 [Ursus arctos horribilis];60.000;295;118;0;34;328;5;299;6.45e-104;"320
";TRIM6
XP_044893956.1;tripartite motif-containing protein 5 isoform X1 [Felis catus];62.034;295;112;0;34;328;5;299;6.75e-104;"330
";TRIM6
XP_044893956.1;tripartite motif-containing protein 5 isoform X1 [Felis catus];55.369;298;133;0;20;317;308;605;6.64e-102;"325
";TRIM6
XP_026256862.1;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Urocitellus parryii];37.678;491;266;7;37;511;10;476;7.15e-104;"326
";TRIM6
XP_028712982.1;E3 ubiquitin-protein ligase TRIM58 [Peromyscus leucopus];38.574;477;264;9;37;511;9;458;1.28e-103;"325
";TRIM6
XP_045340224.1;uncharacterized protein LOC123601256 isoform X2 [Leopardus geoffroyi];56.376;298;130;0;20;317;299;596;1.48e-103;"329
";TRIM6
XP_045340224.1;uncharacterized protein LOC123601256 isoform X2 [Leopardus geoffroyi];61.888;286;109;0;34;319;5;290;4.29e-99;"317
";TRIM6
XP_014697427.1;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM68-like [Equus asinus];38.124;501;268;9;29;511;1;477;1.62e-103;"325
";TRIM6
XP_015397586.1;uncharacterized protein LOC102971923 isoform X1 [Panthera tigris];61.695;295;113;0;34;328;5;299;1.84e-103;"329
";TRIM6
XP_015397586.1;uncharacterized protein LOC102971923 isoform X1 [Panthera tigris];56.040;298;131;0;20;317;308;605;2.51e-102;"326
";TRIM6
XP_027798676.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Marmota flaviventris];36.864;491;272;6;37;511;10;478;2.02e-103;"325
";TRIM6
XP_042763177.1;uncharacterized protein LOC122201386 isoform X1 [Panthera leo];61.695;295;113;0;34;328;5;299;2.19e-103;"329
";TRIM6
XP_042763177.1;uncharacterized protein LOC122201386 isoform X1 [Panthera leo];55.369;298;133;0;20;317;308;605;3.83e-101;"323
";TRIM6
XP_017914935.1;PREDICTED: tripartite motif-containing protein 5 isoform X2 [Capra hircus];60.800;250;98;0;29;278;1;250;2.50e-103;"317
";TRIM6
XP_019293578.1;PREDICTED: uncharacterized protein LOC109260048 isoform X1 [Panthera pardus];61.695;295;113;0;34;328;5;299;2.80e-103;"328
";TRIM6
XP_019293578.1;PREDICTED: uncharacterized protein LOC109260048 isoform X1 [Panthera pardus];55.369;298;133;0;20;317;308;605;4.22e-101;"323
";TRIM6
XP_012642087.1;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM68 [Microcebus murinus];38.526;475;257;6;43;506;16;466;3.26e-103;"324
";TRIM6
XP_012501050.1;PREDICTED: LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM68 [Propithecus coquereli];39.228;492;261;10;29;506;1;468;3.98e-103;"324
";TRIM6
XP_015853207.2;LOW QUALITY PROTEIN: tripartite motif-containing protein 30A-like [Peromyscus maniculatus bairdii];51.070;327;158;2;29;354;1;326;5.56e-103;"320
";TRIM6
XP_032345092.1;tripartite motif-containing protein 5-like isoform X1 [Camelus ferus];61.303;261;101;0;29;289;1;261;6.10e-103;"316
";TRIM6
XP_007119358.3;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Physeter catodon];38.969;485;245;9;26;506;46;483;6.62e-103;"324
";TRIM6
XP_036891415.1;tripartite motif-containing protein 5-like isoform X3 [Sturnira hondurensis];58.333;264;110;0;23;286;185;448;6.63e-103;"322
";TRIM6
XP_036891415.1;tripartite motif-containing protein 5-like isoform X3 [Sturnira hondurensis];38.579;197;115;1;169;365;20;210;7.29e-25;"114
";TRIM6
XP_005885963.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 [Myotis brandtii];39.715;491;259;9;29;506;1;467;7.53e-103;"323
";TRIM6
XP_028637907.1;tripartite motif-containing protein 34A isoform X3 [Grammomys surdaster];53.770;305;140;1;29;333;1;304;8.44e-103;"317
";TRIM6
XP_037002203.1;E3 ubiquitin-protein ligase TRIM22-like isoform X3 [Artibeus jamaicensis];45.742;411;159;6;124;516;11;375;9.13e-103;"319
";TRIM6
XP_020039360.1;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM68-like [Castor canadensis];37.422;481;268;5;37;506;10;468;9.73e-103;"323
";TRIM6
XP_004657327.2;E3 ubiquitin-protein ligase TRIM58 [Jaculus jaculus];37.945;477;268;8;37;511;10;460;1.22e-102;"323
";TRIM6
XP_008159458.1;E3 ubiquitin-protein ligase TRIM68 [Eptesicus fuscus];39.715;491;259;9;29;506;1;467;1.28e-102;"323
";TRIM6
XP_007128686.2;E3 ubiquitin-protein ligase TRIM38 [Physeter catodon];38.763;485;244;9;30;501;3;447;1.37e-102;"322
";TRIM6
XP_008256813.1;PREDICTED: tripartite motif-containing protein 5 isoform X4 [Oryctolagus cuniculus];56.701;291;115;3;29;319;1;280;2.58e-102;"315
";TRIM6
XP_032952830.1;E3 ubiquitin-protein ligase TRIM58 [Rhinolophus ferrumequinum];38.365;477;264;9;37;511;10;458;3.17e-102;"322
";TRIM6
XP_006094585.1;E3 ubiquitin-protein ligase TRIM68 [Myotis lucifugus];39.511;491;260;9;29;506;1;467;3.99e-102;"321
";TRIM6
XP_036050548.1;E3 ubiquitin-protein ligase TRIM58 [Onychomys torridus];38.365;477;265;9;37;511;9;458;4.42e-102;"321
";TRIM6
XP_006979091.1;tripartite motif-containing protein 12A-like isoform X2 [Peromyscus maniculatus bairdii];53.055;311;144;2;29;338;1;310;4.68e-102;"321
";TRIM6
XP_006937094.1;tripartite motif-containing protein 5 isoform X2 [Felis catus];55.369;298;133;0;20;317;299;596;4.89e-102;"325
";TRIM6
XP_006937094.1;tripartite motif-containing protein 5 isoform X2 [Felis catus];61.538;286;110;0;34;319;5;290;2.50e-98;"315
";TRIM6
XP_021498929.1;E3 ubiquitin-protein ligase TRIM58 [Meriones unguiculatus];38.272;486;268;10;37;516;9;468;4.98e-102;"321
";TRIM6
XP_008522579.1;PREDICTED: tripartite motif-containing protein 5-like isoform X3 [Equus przewalskii];62.403;258;96;1;29;286;1;257;5.85e-102;"313
";TRIM6
XP_045039544.1;tripartite motif-containing protein 5 isoform X2 [Desmodus rotundus];58.527;258;107;0;29;286;1;258;8.67e-102;"313
";TRIM6
XP_019803954.1;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Tursiops truncatus];39.212;482;242;9;29;506;1;435;1.14e-101;"319
";TRIM6
XP_013003093.1;tripartite motif-containing protein 12A-like [Cavia porcellus];43.689;412;194;9;29;436;1;378;1.26e-101;"317
";TRIM6
XP_026908440.1;uncharacterized protein LOC106977774 isoform X1 [Acinonyx jubatus];55.034;298;134;0;20;317;299;596;1.50e-101;"324
";TRIM6
XP_026908440.1;uncharacterized protein LOC106977774 isoform X1 [Acinonyx jubatus];61.538;286;110;0;34;319;5;290;2.58e-98;"315
";TRIM6
XP_019572493.1;PREDICTED: E3 ubiquitin-protein ligase TRIM58 isoform X2 [Rhinolophus sinicus];38.125;480;264;9;37;510;10;462;1.54e-101;"320
";TRIM6
XP_040317314.1;uncharacterized protein LOC121021158 isoform X1 [Puma yagouaroundi];55.034;298;134;0;20;317;299;596;1.71e-101;"323
";TRIM6
XP_040317314.1;uncharacterized protein LOC121021158 isoform X1 [Puma yagouaroundi];61.538;286;110;0;34;319;5;290;2.40e-98;"315
";TRIM6
XP_025122303.2;tripartite motif-containing protein 34 isoform X2 [Bubalus bubalis];42.339;496;193;11;29;516;1;411;1.85e-101;"317
";TRIM6
XP_036170073.1;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Myotis myotis];38.333;480;263;9;37;510;10;462;2.01e-101;"320
";TRIM6
XP_040092353.1;tripartite motif-containing protein 5-like isoform X2 [Oryx dammah];60.400;250;99;0;29;278;1;250;2.14e-101;"312
";TRIM6
XP_005628415.1;E3 ubiquitin-protein ligase TRIM58 [Canis lupus familiaris];38.574;477;264;9;37;511;10;459;2.21e-101;"320
";TRIM6
XP_028744922.1;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Peromyscus leucopus];37.325;501;276;7;27;511;44;522;2.25e-101;"321
";TRIM6
XP_003735311.2;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Callithrix jacchus];38.889;486;267;9;30;511;3;462;2.90e-101;"319
";TRIM6
XP_028744923.1;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Peromyscus leucopus];37.551;490;269;6;37;511;10;477;3.01e-101;"319
";TRIM6
XP_004642029.1;E3 ubiquitin-protein ligase TRIM68 [Octodon degus];37.652;494;274;6;29;510;1;472;3.36e-101;"319
";TRIM6
XP_019293580.1;PREDICTED: uncharacterized protein LOC109260048 isoform X2 [Panthera pardus];55.369;298;133;0;20;317;299;596;3.69e-101;"323
";TRIM6
XP_019293580.1;PREDICTED: uncharacterized protein LOC109260048 isoform X2 [Panthera pardus];61.189;286;111;0;34;319;5;290;1.13e-97;"313
";TRIM6
XP_015842340.1;E3 ubiquitin-protein ligase TRIM68 isoform X2 [Peromyscus maniculatus bairdii];37.526;485;270;5;37;510;10;472;4.21e-101;"319
";TRIM6
XP_006993392.2;E3 ubiquitin-protein ligase TRIM68 isoform X1 [Peromyscus maniculatus bairdii];37.298;496;277;6;27;510;44;517;4.33e-101;"320
";TRIM6
XP_007121543.1;E3 ubiquitin-protein ligase TRIM58 [Physeter catodon];37.895;475;266;9;39;511;12;459;5.46e-101;"318
";TRIM6
XP_004432109.1;PREDICTED: E3 ubiquitin-protein ligase TRIM38 [Ceratotherium simum simum];38.994;477;255;7;30;500;3;449;7.90e-101;"317
";TRIM6
XP_016070521.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 isoform X1 [Miniopterus natalensis];39.511;491;260;8;29;506;1;467;8.10e-101;"318
";TRIM6
XP_030737061.1;E3 ubiquitin-protein ligase TRIM38 [Globicephala melas];38.351;485;246;9;30;501;3;447;8.85e-101;"317
";TRIM6
XP_023368709.1;tripartite motif-containing protein 5-like [Otolemur garnettii];52.921;291;137;0;29;319;1;291;9.20e-101;"311
";TRIM6
XP_008521821.1;PREDICTED: E3 ubiquitin-protein ligase TRIM68 isoform X1 [Equus przewalskii];37.549;514;266;10;29;511;1;490;1.06e-100;"318
";TRIM6
XP_006885770.1;PREDICTED: E3 ubiquitin-protein ligase TRIM21-like [Elephantulus edwardii];41.845;466;238;8;39;502;12;446;1.06e-100;"317
";TRIM6
XP_012791079.1;PREDICTED: tripartite motif-containing protein 5-like [Sorex araneus];53.979;289;131;1;29;317;1;287;1.15e-100;"311
";TRIM6
XP_023071867.2;E3 ubiquitin-protein ligase TRIM58 isoform X3 [Piliocolobus tephrosceles];38.254;481;264;9;37;511;10;463;1.44e-100;"317
";TRIM6
XP_003893695.1;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Papio anubis];38.046;481;265;9;37;511;10;463;1.50e-100;"317
";TRIM6
XP_036891412.1;E3 ubiquitin-protein ligase TRIM22-like isoform X2 [Sturnira hondurensis];58.333;264;110;0;23;286;302;565;1.73e-100;"320
";TRIM6
XP_036891412.1;E3 ubiquitin-protein ligase TRIM22-like isoform X2 [Sturnira hondurensis];44.308;325;172;3;41;365;12;327;6.62e-70;"240
";TRIM6
XP_025252922.1;E3 ubiquitin-protein ligase TRIM58 [Theropithecus gelada];38.046;481;265;9;37;511;10;463;1.86e-100;"317
";TRIM6
XP_043761626.1;tripartite motif-containing protein 34-like isoform X4 [Cervus elaphus];57.622;328;125;3;197;516;2;323;2.19e-100;"311
";TRIM6
XP_012389812.1;E3 ubiquitin-protein ligase TRIM38 [Orcinus orca];38.144;485;247;9;30;501;3;447;2.33e-100;"316
";TRIM6
XP_015983952.2;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Rousettus aegyptiacus];38.155;477;265;9;37;511;10;458;2.41e-100;"317
";TRIM6
XP_011727876.1;E3 ubiquitin-protein ligase TRIM58 isoform X3 [Macaca nemestrina];38.046;481;265;9;37;511;10;463;2.93e-100;"317
";TRIM6
XP_036283011.1;E3 ubiquitin-protein ligase TRIM68 [Pipistrellus kuhlii];39.511;491;260;8;29;506;1;467;3.04e-100;"317
";TRIM6
XP_005539613.1;PREDICTED: E3 ubiquitin-protein ligase TRIM58 [Macaca fascicularis];37.838;481;266;9;37;511;10;463;3.12e-100;"317
";TRIM6
XP_011945125.1;PREDICTED: E3 ubiquitin-protein ligase TRIM58 [Cercocebus atys];38.046;481;265;9;37;511;10;463;3.16e-100;"317
";TRIM6
XP_005074194.1;E3 ubiquitin-protein ligase TRIM68 [Mesocricetus auratus];36.600;500;273;7;29;511;1;473;3.22e-100;"317
";TRIM6
XP_006894061.1;PREDICTED: tripartite motif-containing protein 58-like [Elephantulus edwardii];37.736;477;269;8;30;504;3;453;3.50e-100;"317
";TRIM6
XP_036181086.1;E3 ubiquitin-protein ligase TRIM68 [Myotis myotis];39.104;491;262;9;29;506;1;467;3.73e-100;"316
";TRIM6
XP_042639088.1;E3 ubiquitin-protein ligase TRIM58 [Orycteropus afer afer];37.660;470;265;8;37;504;10;453;3.86e-100;"316
";TRIM6
XP_017497923.2;tripartite motif-containing protein 5-like [Manis javanica];56.566;297;128;1;29;325;1;296;3.89e-100;"310
";TRIM6
XP_005539613.2;E3 ubiquitin-protein ligase TRIM58 isoform X3 [Macaca fascicularis];37.838;481;266;9;37;511;10;463;4.09e-100;"316
";TRIM6
XP_020035078.1;E3 ubiquitin-protein ligase TRIM58 [Castor canadensis];37.736;477;268;9;37;511;10;459;4.73e-100;"316
";TRIM6
XP_001086222.2;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Macaca mulatta];37.838;481;266;9;37;511;10;463;4.85e-100;"316
";TRIM6
XP_008149749.1;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Eptesicus fuscus];37.736;477;267;9;37;511;10;458;4.90e-100;"316
";TRIM6
XP_012415110.2;E3 ubiquitin-protein ligase TRIM58 [Trichechus manatus latirostris];37.872;470;264;8;37;504;10;453;5.05e-100;"316
";TRIM6
XP_043337871.1;tripartite motif-containing protein 5-like isoform X2 [Cervus canadensis];61.200;250;97;0;29;278;1;250;5.09e-100;"308
";TRIM6
XP_032097948.1;E3 ubiquitin-protein ligase TRIM58 isoform X1 [Sapajus apella];38.430;484;269;9;30;511;3;459;5.16e-100;"316
";TRIM6
XP_012642047.1;tripartite motif-containing protein 5-like isoform X2 [Microcebus murinus];56.747;289;125;0;29;317;1;289;5.85e-100;"309
";TRIM6
